    Hinst Name                                       Module Name                Inst Count           Total Area
------------------------------------------------------------------------------------------------------------
r29_int4                                                                              2051             8087.916
  counter_inst_26__u_counter_asyn/reg_gen_0__u_dreg  dreg_47                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_10__u_dreg dreg_37                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_11__u_dreg dreg_36                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_12__u_dreg dreg_35                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_13__u_dreg dreg_34                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_14__u_dreg dreg_33                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_15__u_dreg dreg_32                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_1__u_dreg  dreg_46                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_2__u_dreg  dreg_45                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_3__u_dreg  dreg_44                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_4__u_dreg  dreg_43                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_5__u_dreg  dreg_42                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_6__u_dreg  dreg_41                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_7__u_dreg  dreg_40                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_8__u_dreg  dreg_39                             2               11.732
  counter_inst_26__u_counter_asyn/reg_gen_9__u_dreg  dreg_38                             2               11.732
 counter_inst_27__u_counter_asyn                     counter_asyn_REG_SIZE16_1          48              225.264
  counter_inst_27__u_counter_asyn/reg_gen_0__u_dreg  dreg_31                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_10__u_dreg dreg_21                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_11__u_dreg dreg_20                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_12__u_dreg dreg_19                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_13__u_dreg dreg_18                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_14__u_dreg dreg_17                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_15__u_dreg dreg_16                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_1__u_dreg  dreg_30                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_2__u_dreg  dreg_29                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_3__u_dreg  dreg_28                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_4__u_dreg  dreg_27                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_5__u_dreg  dreg_26                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_6__u_dreg  dreg_25                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_7__u_dreg  dreg_24                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_8__u_dreg  dreg_23                             2               11.732
  counter_inst_27__u_counter_asyn/reg_gen_9__u_dreg  dreg_22                             2               11.732
 counter_inst_28__u_counter_asyn                     counter_asyn_REG_SIZE16_0          48              225.264
  counter_inst_28__u_counter_asyn/reg_gen_0__u_dreg  dreg_15                             2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_10__u_dreg dreg_5                              2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_11__u_dreg dreg_4                              2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_12__u_dreg dreg_3                              2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_13__u_dreg dreg_2                              2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_14__u_dreg dreg_1                              2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_15__u_dreg dreg_0                              2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_1__u_dreg  dreg_14                             2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_2__u_dreg  dreg_13                             2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_3__u_dreg  dreg_12                             2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_4__u_dreg  dreg_11                             2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_5__u_dreg  dreg_10                             2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_6__u_dreg  dreg_9                              2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_7__u_dreg  dreg_8                              2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_8__u_dreg  dreg_7                              2               11.732
  counter_inst_28__u_counter_asyn/reg_gen_9__u_dreg  dreg_6                              2               11.732
 counter_inst_2__u_counter_asyn                      counter_asyn_REG_SIZE16_26         48              225.264
  counter_inst_2__u_counter_asyn/reg_gen_0__u_dreg   dreg_431                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_10__u_dreg  dreg_421                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_11__u_dreg  dreg_420                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_12__u_dreg  dreg_419                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_13__u_dreg  dreg_418                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_14__u_dreg  dreg_417                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_15__u_dreg  dreg_416                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_1__u_dreg   dreg_430                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_2__u_dreg   dreg_429                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_3__u_dreg   dreg_428                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_4__u_dreg   dreg_427                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_5__u_dreg   dreg_426                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_6__u_dreg   dreg_425                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_7__u_dreg   dreg_424                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_8__u_dreg   dreg_423                            2               11.732
  counter_inst_2__u_counter_asyn/reg_gen_9__u_dreg   dreg_422                            2               11.732
 counter_inst_3__u_counter_asyn                      counter_asyn_REG_SIZE16_25         48              225.264
  counter_inst_3__u_counter_asyn/reg_gen_0__u_dreg   dreg_415                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_10__u_dreg  dreg_405                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_11__u_dreg  dreg_404                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_12__u_dreg  dreg_403                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_13__u_dreg  dreg_402                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_14__u_dreg  dreg_401                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_15__u_dreg  dreg_400                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_1__u_dreg   dreg_414                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_2__u_dreg   dreg_413                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_3__u_dreg   dreg_412                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_4__u_dreg   dreg_411                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_5__u_dreg   dreg_410                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_6__u_dreg   dreg_409                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_7__u_dreg   dreg_408                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_8__u_dreg   dreg_407                            2               11.732
  counter_inst_3__u_counter_asyn/reg_gen_9__u_dreg   dreg_406                            2               11.732
 counter_inst_4__u_counter_asyn                      counter_asyn_REG_SIZE16_24         48              225.264
  counter_inst_4__u_counter_asyn/reg_gen_0__u_dreg   dreg_399                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_10__u_dreg  dreg_389                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_11__u_dreg  dreg_388                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_12__u_dreg  dreg_387                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_13__u_dreg  dreg_386                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_14__u_dreg  dreg_385                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_15__u_dreg  dreg_384                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_1__u_dreg   dreg_398                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_2__u_dreg   dreg_397                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_3__u_dreg   dreg_396                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_4__u_dreg   dreg_395                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_5__u_dreg   dreg_394                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_6__u_dreg   dreg_393                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_7__u_dreg   dreg_392                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_8__u_dreg   dreg_391                            2               11.732
  counter_inst_4__u_counter_asyn/reg_gen_9__u_dreg   dreg_390                            2               11.732
 counter_inst_5__u_counter_asyn                      counter_asyn_REG_SIZE16_23         48              225.264
  counter_inst_5__u_counter_asyn/reg_gen_0__u_dreg   dreg_383                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_10__u_dreg  dreg_373                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_11__u_dreg  dreg_372                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_12__u_dreg  dreg_371                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_13__u_dreg  dreg_370                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_14__u_dreg  dreg_369                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_15__u_dreg  dreg_368                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_1__u_dreg   dreg_382                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_2__u_dreg   dreg_381                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_3__u_dreg   dreg_380                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_4__u_dreg   dreg_379                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_5__u_dreg   dreg_378                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_6__u_dreg   dreg_377                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_7__u_dreg   dreg_376                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_8__u_dreg   dreg_375                            2               11.732
  counter_inst_5__u_counter_asyn/reg_gen_9__u_dreg   dreg_374                            2               11.732
 counter_inst_6__u_counter_asyn                      counter_asyn_REG_SIZE16_22         48              225.264
  counter_inst_6__u_counter_asyn/reg_gen_0__u_dreg   dreg_367                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_10__u_dreg  dreg_357                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_11__u_dreg  dreg_356                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_12__u_dreg  dreg_355                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_13__u_dreg  dreg_354                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_14__u_dreg  dreg_353                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_15__u_dreg  dreg_352                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_1__u_dreg   dreg_366                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_2__u_dreg   dreg_365                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_3__u_dreg   dreg_364                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_4__u_dreg   dreg_363                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_5__u_dreg   dreg_362                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_6__u_dreg   dreg_361                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_7__u_dreg   dreg_360                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_8__u_dreg   dreg_359                            2               11.732
  counter_inst_6__u_counter_asyn/reg_gen_9__u_dreg   dreg_358                            2               11.732
 counter_inst_7__u_counter_asyn                      counter_asyn_REG_SIZE16_21         48              225.264
  counter_inst_7__u_counter_asyn/reg_gen_0__u_dreg   dreg_351                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_10__u_dreg  dreg_341                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_11__u_dreg  dreg_340                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_12__u_dreg  dreg_339                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_13__u_dreg  dreg_338                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_14__u_dreg  dreg_337                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_15__u_dreg  dreg_336                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_1__u_dreg   dreg_350                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_2__u_dreg   dreg_349                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_3__u_dreg   dreg_348                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_4__u_dreg   dreg_347                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_5__u_dreg   dreg_346                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_6__u_dreg   dreg_345                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_7__u_dreg   dreg_344                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_8__u_dreg   dreg_343                            2               11.732
  counter_inst_7__u_counter_asyn/reg_gen_9__u_dreg   dreg_342                            2               11.732
 counter_inst_8__u_counter_asyn                      counter_asyn_REG_SIZE16_20         48              225.264
  counter_inst_8__u_counter_asyn/reg_gen_0__u_dreg   dreg_335                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_10__u_dreg  dreg_325                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_11__u_dreg  dreg_324                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_12__u_dreg  dreg_323                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_13__u_dreg  dreg_322                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_14__u_dreg  dreg_321                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_15__u_dreg  dreg_320                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_1__u_dreg   dreg_334                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_2__u_dreg   dreg_333                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_3__u_dreg   dreg_332                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_4__u_dreg   dreg_331                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_5__u_dreg   dreg_330                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_6__u_dreg   dreg_329                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_7__u_dreg   dreg_328                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_8__u_dreg   dreg_327                            2               11.732
  counter_inst_8__u_counter_asyn/reg_gen_9__u_dreg   dreg_326                            2               11.732
 counter_inst_9__u_counter_asyn                      counter_asyn_REG_SIZE16_19         48              225.264
  counter_inst_9__u_counter_asyn/reg_gen_0__u_dreg   dreg_319                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_10__u_dreg  dreg_309                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_11__u_dreg  dreg_308                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_12__u_dreg  dreg_307                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_13__u_dreg  dreg_306                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_14__u_dreg  dreg_305                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_15__u_dreg  dreg_304                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_1__u_dreg   dreg_318                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_2__u_dreg   dreg_317                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_3__u_dreg   dreg_316                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_4__u_dreg   dreg_315                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_5__u_dreg   dreg_314                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_6__u_dreg   dreg_313                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_7__u_dreg   dreg_312                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_8__u_dreg   dreg_311                            2               11.732
  counter_inst_9__u_counter_asyn/reg_gen_9__u_dreg   dreg_310                            2               11.732
